11471	REPL	바이오	3.21	1.74	2.92	레플리뮨 그룹	9.3800
11472	RETO	건축자재	14.28	0.06	0.14	리토 에코 솔루션스	2.0000
11473	REVB		102.57	0.26	0.01	레벌레이션 바이오사이언시스	0.7700
11474	REYN		1.59	2.16	13.71	레이놀드 컨슈머 프라덕츠	21.8250
11475	RFAI		0.21	3.21	49.76	RF 애퀴지션 2	10.5300
11476	RFIL	컴퓨터전자장비/기기	0.14	2.03	47.90	RF 인더스트리스	6.5100
11477	RGC		0.33	16.94	32.37	리젠셀 바이오사이언스 홀딩스	10.7000
11478	RGCO	가스	1.29	2.01	17.82	RGC 리소시스	22.9400
11479	RGEN	바이오	0.41	3.58	307.58	레플리젠	126.6000
11480	RGLD	금속&채광	6.05	3.67	29.57	로열 골드	179.0500
11481	RGLS	바이오	0.73	7.84	11.23	레귤러스 테라퓨틱스	8.1600
11482	RGNX	바이오	3.14	1.56	2.73	리젠엑스바이오	8.5500
11483	RGP		3.28	0.70	1.80	리소시스 커넥션	5.8900
11484	RGS		37.52	0.78	0.59	레지스	22.0200
11485	RGTI		0.70	16.78	17.31	리게티 컴퓨팅	12.1148
11486	RICK	여행서비스 및 제품	0.84	1.33	48.12	RCI 호스피털리티 홀딩스	40.3900
11487	RIGL	바이오	2.07	17.95	9.00	라이절 파머슈티컬스	18.6500
11488	RIME		324.93	1.30	0.01	알고리듬 홀딩스	2.4300
11489	RIOT	인터넷소프트웨어 및 IT서비스	1.36	1.44	8.90	라이엇 플랫폼스	12.1250
11490	RITR		0.08	14.35	63.69	레이타르 로그텍 홀딩스	5.3500
11491	RIVN		3.72	2.43	3.55	리비안 오토모티브	13.2000
11492	RKDA	음식료 및 담배생산	1.48	0.68	3.01	아카디아 바이오사이언시스	4.4501
11493	RKLB		0.41	37.45	84.96	로켓 랩	35.0700
11494	RLAY		2.23	0.85	1.62	릴레이 테라퓨틱스	3.6050
11495	RLMD		2.50	0.93	0.25	렐마다 테라퓨틱스	0.6291
11496	RLYB		1.08	0.25	0.30	랠리바이오	0.3250
11497	RMBI	상업은행	0.88	1.06	16.16	리치먼드 뮤추얼 뱅코프	14.2400
11498	RMBL	도/소매	2.17	3.57	1.17	럼블온	2.5400
11499	RMBS	반도체 및 반도체장비	1.91	6.03	34.09	램버스	65.1100
11500	RMCF	음식료 및 담배생산	0.86	1.66	1.75	로키 마운틴 초콜릿 팩토리	1.5000
11501	RMCO		0.02	1.98	73.49	로열티 매니지먼트 홀딩스	1.5800
11502	RMR	REIT's 및 부동산관리개발	1.20	2.34	14.36	RMR 그룹	17.2250
11503	RMTI	건강관리장비 및 서비스	0.01	0.90	57.70	록웰 메디컬	0.8251
11504	RNA		3.01	2.63	9.64	어비더티 바이오사이언시스	28.9652
11505	RNAZ		1057.41	0.65	0.01	트랜스코드 테라퓨틱스	8.0850
11506	RNTX		2.86	6.55	0.51	레인 테라퓨틱스	1.4500
11507	RNW		0.15	2.05	46.51	리뉴 에너지 글로벌	6.9200
11508	RNXT		0.40	3.56	3.24	레노보 RX	1.2800
11509	ROAD	건설 및 건축제품	1.16	7.35	91.02	컨스트럭션 파트너스	105.9200
11510	ROCK	건설 및 건축제품	4.35	1.80	14.17	지브롤터 인더스트리스	61.6200
11511	ROIV		0.25	1.62	43.99	로이반트 사이언시스	10.9350
11512	ROKU	가정용 내구재	0.73	5.07	119.70	로쿠	87.3100
11513	ROMA		0.24	5.00	13.27	로마 그린 파이낸스	3.1868
11514	ROOT		3.01	8.26	41.32	루트	124.2700
11515	ROP		13.86	3.17	40.92	로퍼 테크놀로지스	567.2650
11516	ROST	도/소매	6.32	7.68	20.68	로스 스토어스	130.7700
11517	RPAY		0.15	0.62	33.32	리페이 홀딩스	4.9550
11518	RPD	인터넷소프트웨어 및 IT서비스	0.40	29.12	59.92	래피드7	23.9200
11519	RPID		1.02	2.45	3.59	래피드 마이크로 바이오시스템스	3.6800
11520	RPRX		2.45	5.18	14.70	로열티 파머	36.0500
11521	RPTX		3.01	0.49	0.48	리페어 테라퓨틱스	1.4400
11522	RR		0.14	4.05	14.21	리치텍 로보틱스	1.9706
11523	RRBI	상업은행	5.32	1.27	11.72	레드 리버 뱅크셰어스	62.3050
11524	RRR	여행서비스 및 제품	2.27	23.32	23.90	레드 록 리조츠	54.3150
11525	RSLS		210.70	0.26	0.01	리셰이프 라이프사이언시스	2.4150
11526	RSSS		0.13	8.31	22.93	리서치 솔루션스	2.8801
11527	RSVR		0.12	1.39	66.55	레저브와 미디어	7.8000
11528	RUM		1.45	12.21	6.59	럼블	9.5450
11529	RUN	기계 및 전기장비	12.14	0.81	0.77	선런	9.3250
11530	RUSHA	무역회사	3.58	2.01	15.31	러시 엔터프라이지스 A	54.8000
11531	RUSHB	무역회사	3.58	2.02	15.43	러시 엔터프라이지스 B	55.2400
11532	RVMD		4.00	3.34	9.33	레볼루션 메디신	37.2800
11533	RVSB	금융서비스	0.23	0.75	24.66	리버뷰 뱅코프	5.7400
11534	RVSN		2.30	0.72	0.15	레일 비전	0.3342
11535	RWAY		1.67	0.80	6.48	런웨이 그로스 파이낸스	10.8050
11536	RXRX		1.78	2.26	2.92	리커전 파머슈티컬스	5.1899
11537	RXST		0.67	1.92	19.84	RX사이트	13.2300
11538	RYAAY	항공사 및 항공운송	3.16	4.08	18.48	라이언에어 홀딩스(ADR)	58.3450
11539	RYTM	바이오	2.82	225.13	23.86	리듬 파머슈티컬스	67.1800
11540	RZLT		1.16	3.50	4.13	레졸루트	4.7750
11541	RZLV		0.35	4.56	7.94	리졸브 AI	2.8010
11542	SABS		3.70	0.78	0.48	SAB 바이오테라퓨틱스	1.7900
11543	SAFT	보험	4.89	1.36	15.84	세이프티 인슈어런스 그룹	77.4400
11544	SAFX		0.57	3.37	3.00	XCF 글로벌	1.7050
11545	SAGE	바이오	5.80	1.39	1.57	세이지 테라퓨틱스	9.1050
11546	SAGT		0.88	0.97	2.37	새그텍 글로벌	2.0800
11547	SAIA	운송인프라	11.99	3.29	24.32	사이아	291.4200
11548	SAIC		7.14	3.65	16.35	사이언스 애플리케이션 인터내셔널	116.7300
11549	SAIH		3.44	5.73	2.23	사이히트	7.6662
11550	SAIL		1.32	1.75	16.19	세일포인트	21.3100
11551	SAMG	금융서비스	0.94	2.79	17.53	실버크레스트 에셋 매니지먼트 그룹	16.5000
11552	SANA		0.88	3.15	3.31	사나 바이오테크놀로지	2.9250
11553	SANG		0.21	0.79	28.89	상고마 테크놀로지스	6.0000
11554	SANM	컴퓨터전자장비/기기	4.32	2.44	23.44	산미나	101.3200
11555	SANW	음식료 및 담배생산	12.12	0.17	0.18	S&W 시드	2.1550
11556	SATS	통신장비	0.82	0.42	35.99	에코스타	29.3600
11557	SAVA	제약	1.51	0.75	1.31	카사바 사이언시스	1.9700
11558	SBC		0.24	2.05	18.47	SBC 메디컬 그룹 홀딩스	4.4800
11559	SBCF	상업은행	1.49	1.12	19.68	시코스트 뱅킹 오브 플로리다	29.2200
11560	SBET		9.08	2.88	1.15	샤프링크 게이밍	10.4500
11561	SBFG	상업은행	1.70	0.96	11.43	SB 파이낸셜 그룹	19.3800
11562	SBFM		12.16	0.19	0.13	선샤인 바이오파머	1.5600
11563	SBGI	미디어	1.98	2.32	7.37	싱클레어	14.5500
11564	SBLK	해운	1.98	0.86	9.16	스타 벌크 캐리어스	18.1050
11565	SBRA	REIT's 및 부동산관리개발	0.59	1.62	31.16	사브라 헬스케어 리츠	18.4100
11566	SCHL	미디어	0.60	0.62	36.90	스콜라스틱	22.0150
11567	SCKT	컴퓨터전자장비/기기	0.35	0.52	3.25	소켓 모바일	1.1342
11568	SCNI		5.87	0.45	0.39	사이나이 이뮤노테라퓨틱스(ADR)	2.2800
11569	SCNX		3.79	0.22	0.37	사이엔처 홀딩스	1.4200
11570	SCSC	컴퓨터전자장비/기기	2.77	1.08	15.40	스캔소스	42.7250
11571	SCVL	도/소매	2.39	0.87	8.69	슈 카니발	20.7700
11572	SCWO		0.10	2.20	1.86	374워터	0.1913
11573	SCYX	제약	0.58	0.56	1.24	사이넥시스	0.7203
11574	SDA		0.73	7.36	3.44	선카 테크놀로지 그룹	2.4969
11575	SDGR		2.64	4.11	7.94	슈로딩거	20.9500
11576	SDOT		1.02	0.24	1.36	사닷 그룹	1.3862
11577	SEAT		0.02	1.04	83.92	비비드 시츠	1.9050
11578	SEDG	반도체 및 반도체장비	30.14	2.29	0.77	솔라엣지 테크놀로지스	23.3200
11579	SEER		1.41	0.42	1.57	시어	2.2050
11580	SEIC	금융서비스	4.59	5.06	19.93	SEI 인베스트먼트	91.5900
11581	SELF	REIT's 및 부동산관리개발	0.21	1.27	24.88	글로벌 셀프 스토리지	5.2800
11582	SELX		0.17	4.68	7.62	세미럭스 인터내셔널	1.2950
11583	SENEA	음식료 및 담배생산	5.89	1.13	17.58	세네카 푸즈 A	103.6200
11584	SENEB	음식료 및 담배생산	5.89	1.12	17.47	세네카 푸즈 B	103.0000
11585	SEPN		1.96	1.22	5.59	셉터나	10.9450
11586	SERA		0.94	0.98	2.62	세라 프로그노스틱스	2.4550
11587	SERV		1.03	2.90	10.45	서브 로보틱스	10.7297
11588	SEVN		1.15	0.69	10.91	세븐 힐스 리얼티 트러스트	12.5350
11589	SEZL		2.96	46.44	58.12	세즐	171.9600
11590	SFBC	상업은행	1.95	1.17	24.52	사운드 파이낸셜 뱅코프	47.7000
11591	SFHG		0.02	1.69	46.08	샘파인 크리에이션 홀딩스 그룹	0.7880
11592	SFIX	도/소매	0.45	2.57	8.70	스티치 픽스	3.9400
11593	SFM	음식료 도매	4.44	12.20	36.03	스프라우츠 파머스 마케츠	160.0400
11594	SFNC	상업은행	1.16	0.71	17.20	시먼스 퍼스트 내셔널	19.9500
11595	SFST	상업은행	2.25	0.96	17.53	서던 퍼스트 뱅크셰어스	39.5100
11596	SFWL		0.13	0.72	7.74	성펑 디벨롭먼트	1.0200
11597	SGA	미디어	0.56	0.51	23.46	사가 커뮤니케이션스	13.0743
11598	SGBX	기계 및 전기장비	7.75	0.24	0.08	세이프 앤드 그린 홀딩스	0.6446
11599	SGC	섬유의복 및 호화제품	0.44	0.90	24.40	수피어리어그룹 오브 컴퍼니스	10.7900
11600	SGD		6.94	12.77	0.12	세이프 앤드 그린 디벨롭먼트	0.8378
11601	SGHT		0.98	2.72	4.21	사이트 사이언시스	4.1100
11602	SGLY		1.05	0.30	0.92	싱귤러리티 퓨처 테크놀로지	0.9590
11603	SGMA	컴퓨터전자장비/기기	2.01	0.32	1.48	시그마트론 인터내셔널	2.9750
11604	SGML		0.36	5.17	13.81	시그마 리튬 코퍼레이션	4.9300
11605	SGMO	바이오	0.38	24.38	1.39	상가모 테라퓨틱스	0.5314
11606	SGMT		1.78	1.91	4.63	서지멧 바이오사이언시스	8.2300
11607	SGRP	미디어	0.14	0.95	6.78	스파 그룹	0.9800
11608	SGRY	건강관리장비 및 서비스	1.53	1.65	14.66	서저리 파트너스	22.4500
11609	SHBI	상업은행	1.48	0.99	11.01	쇼어 뱅크셰어스	16.3400
11610	SHC		0.09	7.88	132.68	소테라 헬스	11.4900
11611	SHEN	무선통신	0.70	0.86	20.31	셰넌도어 텔레커뮤니케이션스	14.2000
11612	SHIP	해운	1.26	0.51	5.10	시너지 마리타임 홀딩스	6.4100
11613	SHLS		0.11	1.62	47.96	숄스 테크놀로지스 그룹	5.4200
11614	SHOO	섬유의복 및 호화제품	2.32	2.15	11.20	스티븐 메이든	25.9800
11615	SHOP		1.24	13.52	92.91	쇼피파이	115.2100
11616	SHPH		81.20	0.32	0.05	셔틀 파머슈티컬스 홀딩스	4.0900
11617	SHYF		0.01	1.77	972.09	시프트 그룹	12.5400
11618	SIBN	건강관리장비 및 서비스	0.64	4.67	28.95	SI 본	18.4000
11619	SIDU		2.66	1.64	0.67	사이더스 스페이스	1.7750
11620	SIEB	금융서비스	0.46	1.97	9.99	시버트 파이낸셜	4.5500
11621	SIGA	제약	0.68	2.19	9.74	시가 테크놀로지스	6.6200
11622	SIGI	보험	3.67	1.68	23.08	셀렉티브 인슈어런스 그룹	84.6300
11623	SILC	통신장비	1.94	0.71	7.95	실리콤	15.4500
11624	SILO		1.14	0.70	0.55	사일로 파머	0.6280
11625	SIMA		0.23	2.46	45.66	심 애퀴지션	10.4200
11626	SIMO	반도체 및 반도체장비	2.79	3.25	26.68	실리콘 모션 테크놀로지(ADR)	74.5300
11627	SINT	건강관리장비 및 서비스	13.12	1.32	0.25	SINTX 테크놀로지스	3.2300
11628	SIRI	미디어	5.05	0.73	4.75	시리우스 XM 홀딩스	24.0100
11629	SITM		3.81	7.13	54.72	SI타임	208.2700
11630	SJ		0.08	0.22	10.60	사이언조이 홀딩	0.8450
11631	SKIN		0.41	5.45	4.85	뷰티 헬스	2.0050
11632	SKK		0.02	1.86	34.41	SKK 홀딩스	0.6400
11633	SKWD		2.99	2.53	17.82	스카이워드 스페셜티 인슈어런스 그룹	53.3300
11634	SKYE		0.83	2.12	4.89	스카이 바이오사이언스	4.0550
11635	SKYQ		0.59	1.51	1.14	스카이 쿼리	0.6800
11636	SKYT		0.18	9.62	60.70	스카이워터 테크놀로지	10.6950
11637	SKYW	항공사 및 항공운송	8.73	1.73	12.05	스카이웨스트	105.2350
11638	SLAB	반도체 및 반도체장비	5.11	4.63	29.77	실리콘 래브러토리스	152.2250
11639	SLDB	바이오	2.99	1.29	1.64	솔리드 바이오사이언시스	4.9100
11640	SLDP		0.50	1.10	4.76	솔리드 파워	2.4009
11641	SLGL	제약	4.68	1.01	1.57	솔 젤 테크놀로지스	7.3300
11642	SLM	금융서비스	2.78	3.30	12.13	SLM	33.6900
11643	SLN		1.67	2.45	3.50	사일런스 테라퓨틱스(ADR)	5.8500
11644	SLNG		0.08	1.38	59.34	스타빌리스 솔루션스	4.8900
11645	SLNO	바이오	4.62	17.78	18.43	솔레노 테라퓨틱스	85.0900
11646	SLP	건강관리장비 및 서비스	0.36	1.93	50.90	시뮬레이션스 플러스	18.1850
11647	SLRC	금융서비스	1.61	0.89	10.03	SLR 인베스트먼트	16.1400
11648	SLRX	제약	5.17	29.53	0.17	셀러리어스 파머슈티컬스	0.8769
11649	SLS	바이오	0.39	7.12	5.56	셀라스 라이프 사이언시스 그룹	2.1750
11650	SLSN		0.05	19.77	85.50	솔레센스	4.2750
11651	SLVR		0.34	6.79	88.53	SPROTT SILVER MINERS & PHYSICAL SILVER	29.9850
11652	SLXN		19.77	2.75	0.04	사일렉시온 테라퓨틱스	0.8174
11653	SMBC	금융서비스	4.98	1.22	11.47	서던 미주리 뱅코프	57.1100
11654	SMCI		1.81	4.51	26.63	슈퍼 마이크로 컴퓨터	48.2400
11655	SMID		1.44	4.39	23.96	스미스 미드랜드	34.5100
11656	SMLR		2.61	2.26	14.61	셈러 사이언티픽	38.1330
11657	SMMT	바이오	0.33	47.54	66.71	서밋 테라퓨틱스	22.0750
11658	SMPL	음식료 및 담배생산	1.43	1.79	22.40	심플리 굿 푸즈	32.1200
11659	SMSI	인터넷소프트웨어 및 IT서비스	1.73	0.48	0.52	스미스 마이크로 소프트웨어	0.9003
11660	SMTC	반도체 및 반도체장비	2.06	6.68	21.30	셈텍	43.8800
11661	SMTI		1.34	7.00	21.51	사나라 메드테크	28.8500
11662	SMTK		5.67	0.98	0.18	스마트켐	1.0250
11663	SNAL		0.04	6.37	41.82	스네일	1.5600
11664	SNCR	인터넷소프트웨어 및 IT서비스	0.22	2.38	33.87	싱크로노스 테크놀로지스	7.3400
11665	SNCY		0.98	1.09	12.68	선 컨트리 에어라인스 홀딩스	12.3900
11666	SND	에너지 및 관련 서비스	0.54	0.36	3.70	스마트 샌드	1.9850
11667	SNDK		2.05	0.73	22.35	샌디스크	45.8250
11668	SNDL		0.29	0.42	4.25	SNDL	1.2400
11669	SNDX	바이오	3.87	3.69	2.38	신닥스 파머슈티컬스	9.2150
11670	SNES	제약	7.65	3.15	0.67	시네스텍	5.1300
11671	SNEX		5.90	2.38	15.56	스토넥스 그룹	91.8200
11672	SNFCA	금융서비스	0.96	0.69	10.60	시큐리티 내셔널 파이낸셜	10.1500
11673	SNGX	바이오	4.34	1.14	0.30	솔리제닉스	1.2900
11674	SNOA	제약	3.05	1.07	0.95	소노마 파머슈티컬스	2.9000
11675	SNPS	인터넷소프트웨어 및 IT서비스	13.89	8.21	37.78	시놉시스	524.6150
11676	SNPX		9.89	2.11	0.79	TAO 시너지스	7.8500
11677	SNSE		23.08	0.34	0.38	센세이 바이오테라퓨틱스	8.7200
11678	SNT		0.05	3.06	89.31	센스타 테크놀로지스	4.7600
11679	SNTG		0.79	0.50	2.31	센티지 홀딩스	1.8200
11680	SNTI		10.84	1.59	0.21	센티 바이오사이언시스	2.3200
11681	SNY	제약	2.40	1.54	20.48	사노피(ADR)	49.2250
11682	SOBR		175.90	0.39	0.02	소버 세이프	3.0032
11683	SOFI		0.42	2.99	43.00	소파이 테크놀로지스	18.0954
11684	SOGP		3.23	0.71	1.76	사운드 그룹(ADR)	5.6850
11685	SOHO	REIT's 및 부동산관리개발	0.18	0.41	5.35	소덜리 호텔	0.9401
11686	SOHU	미디어	3.70	0.37	3.64	써우후닷컴(ADR)	13.5000
11687	SONN		12.83	10.05	0.17	소넷 바이오테라퓨틱스 홀딩스	2.1307
11688	SONO	가정용 내구재	0.59	3.61	18.93	소노스	11.1750
11689	SOPH		1.00	2.45	3.15	소피아 제네틱스	3.1400
11690	SOTK		0.08	3.40	47.58	소노텍	3.8399
11691	SOUN		0.55	11.01	19.78	사운드하운드 AI	10.8850
11692	SOWG		0.67	0.30	1.23	소 굿	0.8200
11693	SPAI		0.72	15.00	3.64	세이프 프로 그룹	2.6132
11694	SPCB	컴퓨터전자장비/기기	0.35	0.99	28.32	슈퍼컴	9.9080
11695	SPFI	상업은행	3.00	1.36	12.44	사우스 플레인스 파이낸셜	37.2792
11696	SPHL		0.04	2.33	13.98	스프링뷰 홀딩스	0.5076
11697	SPKL		0.18	2.79	61.14	스파크 애퀴지션	10.8832
11698	SPNS	인터넷소프트웨어 및 IT서비스	1.30	3.57	22.77	사피언스 인터내셔널	29.5000
11699	SPOK	무선통신	0.77	2.43	23.13	스폭 홀딩스	17.9068
11700	SPPL		1.18	5.21	2.23	심플	2.6400
11701	SPRC		1.96	0.41	0.16	사이스파크	0.3052
11702	SPRO	바이오	1.28	4.86	2.29	스페로 테라퓨틱스	2.9401
11703	SPRY		0.16	6.98	100.09	ARS 파머슈티컬스	16.2850
11704	SPSC	인터넷소프트웨어 및 IT서비스	2.14	5.75	65.20	SPS 커머스	139.3900
11705	SPT		1.04	6.94	20.10	스프라웃 소셜	20.9250
11706	SPTN	음식료 도매	0.32	1.21	83.31	스파르탄내시	26.5250
11707	SPWH	도/소매	0.95	0.59	3.49	스포츠맨스 웨어하우스 홀딩스	3.3250
11708	SQFT		16.38	0.24	0.32	프레시디오 프라퍼티 트러스트	5.2200
11709	SRAD		0.21	7.80	130.33	스포츠레이더 그룹	27.5900
11710	SRBK		0.02	0.64	682.32	SR 뱅코프	13.5100
11711	SRCE	상업은행	5.75	1.37	11.26	퍼스트 소스	64.7400
11712	SRDX	건강관리장비 및 서비스	1.40	3.77	20.80	서모딕스	29.0700
11713	SRM		0.26	25.09	28.25	SRM 엔터테인먼트	7.2508
11714	SRPT	바이오	2.58	1.54	6.96	사렙타 테라퓨틱스	17.9400
11715	SRRK	바이오	2.65	10.69	13.31	스칼러 록 홀딩	35.2070
11716	SRTS	건강관리장비 및 서비스	0.11	1.45	42.58	센서스 헬스케어	4.6800
11717	SRZN		24.46	13.00	0.36	서로젠	8.6858
11718	SSBI	상업은행	0.46	0.77	23.45	서밋 스테이트 뱅크	10.8000
11719	SSBK		3.80	1.24	9.58	서던 STS 뱅크셰어스	36.3700
11720	SSII		0.09	24.70	60.03	SS 이노베이션 인터내셔널	5.1750
11721	SSKN	건강관리장비 및 서비스	2.21	3.87	1.12	스트라타 스킨 사이언시스	2.4757
11722	SSNC	인터넷소프트웨어 및 IT서비스	3.21	3.02	25.85	SS&C 테크놀로지스 홀딩스	83.0200
11723	SSP	미디어	0.92	0.30	3.40	EW 스크립스	3.1353
11724	SSRM	금속&채광	0.40	0.82	32.11	SSR 마이닝	12.8100
11725	SSSS		0.72	1.24	11.49	수로 캐피털	8.2785
11726	SSTI	인터넷소프트웨어 및 IT서비스	0.61	2.31	21.96	사운드싱킹	13.4750
11727	SSYS	컴퓨터전자장비/기기	1.51	1.07	7.70	스트라타시스	11.5950
11728	STAA	건강관리장비 및 서비스	1.44	2.47	12.11	STAAR 서지컬	17.4900
11729	STAI		0.18	0.19	3.44	스캔테크 AI 시스템스	0.6340
11730	STBA	상업은행	3.47	1.06	11.36	S&T 뱅코프	39.3900
11731	STEC		4.97	4.05	0.18	산테크 홀딩스(ADR)	0.8700
11732	STEP		2.39	36.53	23.53	스텝스톤 그룹	56.2750
11733	STFS		0.01	1.51	150.73	스타 패션 컬처 홀딩스	1.0702
11734	STGW		0.01	3.63	897.06	스태그웰	4.5750
11735	STHO		3.41	0.34	2.35	스타 홀딩스	7.9900
11736	STIM	건강관리장비 및 서비스	1.31	6.24	2.57	뉴로네틱스	3.3600
11737	STKH		11.48	0.29	0.15	스테이크홀더 푸즈(ADR)	1.6800
11738	STKL	음식료 및 담배생산	0.13	4.64	46.06	선옵타	6.1300
11739	STKS	여행서비스 및 제품	1.27	3.44	3.53	원 그룹 호스피털리티	4.4800
11740	STLD	금속&채광	7.57	2.26	17.65	스틸 다이내믹스	133.5600
11741	STNE	인터넷소프트웨어 및 IT서비스	0.76	2.18	21.09	스톤코	15.9800
11742	STOK	바이오	0.79	1.83	14.88	스토케 테라퓨틱스	11.7050
11743	STRA	소비자 서비스	4.67	1.22	17.71	스트래티직 에듀케이션	82.6850
11744	STRL	건설 및 건축제품	8.56	8.65	26.77	스털링 인프라스트럭처	229.0000
11745	STRM	건강관리장비 및 서비스	2.21	2.03	2.35	스트림라인 헬스 솔루션스	5.1950
11746	STRR		3.58	0.19	0.54	스타 에퀴티 홀딩스	1.9500
11747	STRS	REIT's 및 부동산관리개발	0.68	0.80	28.03	스트라투스 프라퍼티스	19.0500
11748	STRT	자동차관련부품	4.95	1.34	14.07	스트라텍 시큐리티	69.6500
11749	STTK		1.39	0.60	0.61	섀턱 랩	0.8501
11750	SUGP		0.11	0.48	4.08	SU 그룹 홀딩스	0.4438
11751	SUNS		1.02	0.78	10.57	선라이즈 리얼티 트러스트	10.8000
11752	SUPN	제약	1.10	1.74	28.95	슈퍼누스 파머슈티컬스	31.9700
11753	SURG		2.75	7.96	1.13	서지페이스	3.1101
11754	SUUN		0.38	1.50	4.08	솔라뱅크	1.5381
11755	SVA	바이오	1.31	0.07	4.93	시노백 바이오테크	6.4700
11756	SVC		1.89	0.57	1.33	서비스 프라퍼티스 트러스트	2.5150
11757	SVCO		2.21	1.68	2.20	실바코 그룹	4.8700
11758	SVII		0.19	5.94	61.04	스프링 밸리 애퀴지션 2	11.7500
11759	SVRA	바이오	0.49	2.46	4.26	사바라	2.1050
11760	SVRE		288.36	0.08	0.01	세이버원 2014(ADR)	2.0700
11761	SWAG		0.22	0.86	6.62	스트란 & CO	1.4400
11762	SWBI		0.30	1.04	29.15	스미스 앤드 웨슨 브랜드	8.7950
11763	SWIM		0.14	2.08	48.51	라탐 그룹	6.8200
11764	SWIN		0.06	122.78	61.61	솔로윈 홀딩스	3.4500
11765	SWKH		1.48	0.63	10.21	SWK 홀딩스	15.0800
11766	SWKS	반도체 및 반도체장비	2.56	2.01	30.40	스카이웍스 솔루션스	77.8300
11767	SWTX		3.41	8.44	13.78	스프링웍스 테라퓨틱스	46.9900
11768	SWVL		1.25	17.43	3.21	스위블 홀딩스	4.0200
11769	SXTC	가정 및 개인용품	21.81	0.06	0.08	차이나 SXT 파머슈티컬스	1.8100
11770	SY	미디어	0.82	1.35	4.04	소 영 인터내셔널(ADR)	3.3001
11771	SYBT	상업은행	4.14	2.46	19.64	스탁 야즈 뱅코프	81.2825
11772	SYBX	바이오	0.12	1.13	10.75	신로직	1.2600
11773	SYM		0.07	119.58	608.02	심보틱	41.7100
11774	SYNA	반도체 및 반도체장비	4.13	1.90	16.41	시냅틱스	67.7300
11775	SYPR	자동차관련부품	0.02	2.55	122.81	사이프리스 솔루션스	2.1000
11776	SYRE		3.03	2.99	5.35	스파이어 테라퓨틱스	16.2300
11777	SYT					실라 테크놀로지스(ADR)	
11778	TACT	컴퓨터전자장비/기기	0.88	1.20	4.20	트랜스액트 테크놀로지스	3.6954
11779	TAIT	컴퓨터전자장비/기기	0.01	0.84	209.43	테이트론 컴포넌츠	2.2200
11780	TALK		0.02	3.98	161.08	토크스페이스	2.6900
11781	TANH	화학	9.10	0.02	0.23	탄테크 홀딩스	2.0501
11782	TAOP	인터넷소프트웨어 및 IT서비스	1.53	0.13	2.96	타오핑	4.5200
11783	TARA		1.73	0.68	1.63	프로타라 테라퓨틱스	2.8100
11784	TARS		2.73	4.98	14.89	타서스 파머슈티컬스	40.6300
11785	TASK		0.60	2.90	28.18	테스크어스	16.7850
11786	TATT	우주항공 및 국방	1.18	2.80	25.31	TAT 테크놀로지스	29.8400
11787	TAVI		0.07	2.40	151.70	타비아 애퀴지션	10.2550
11788	TAYD	기계 및 전기장비	2.30	2.40	19.23	테일러 디바이시스	44.2530
11789	TBBK	상업은행	4.43	3.30	13.17	뱅코프	58.3100
11790	TBCH		0.73	2.38	19.99	터틀 비치	14.5000
11791	TBLA		0.04	1.17	95.80	타불라	3.6500
11792	TBMC		0.16	2.61	72.35	트레일블레이저 머저	11.6700
11793	TBPH	제약	1.19	3.33	9.33	테라반스 바이오파머	11.0700
11794	TBRG		1.35	2.10	17.40	트루브리지	23.5500
11795	TCBI	상업은행	1.73	1.23	48.40	텍사스 캐피털 뱅크셰어스	83.8150
11796	TCBK	상업은행	3.42	1.11	12.36	트라이코 뱅크셰어스	42.2900
11797	TCBS		0.67	0.93	23.96	텍사스 커뮤니티 뱅크셰어스	16.0500
11798	TCBX		2.67	0.99	12.82	서드 코스트 뱅크셰어스	34.2450
11799	TCMD	건강관리장비 및 서비스	0.66	1.18	15.47	택타일 시스템스 테크놀로지	10.2500
11800	TCOM		3.42	1.91	17.20	트립닷컴 그룹(ADR)	58.8500
11801	TCPC	금융서비스	0.55	0.85	14.05	블랙록 TCP 캐피털	7.7650
11802	TCRT		2.54	8.03	2.09	알라우누스 테라퓨틱스	5.3050
11803	TCRX		1.09	0.40	1.37	티스캔 테라퓨틱스	1.4900
11804	TDUP		0.58	16.22	13.34	스레드업	7.7250
11805	TEAD		0.74	0.53	3.60	티즈 홀딩	2.6700
11806	TEAM	인터넷소프트웨어 및 IT서비스	1.65	39.38	124.33	아틀라시언	204.8400
11807	TECH	바이오	0.82	4.09	64.21	바이오 테크네	52.6800
11808	TECX		7.31	1.28	2.83	텍토닉 테라퓨틱	20.6700
11809	TELA		1.41	4.36	1.42	텔라 바이오	2.0000
11810	TEM		4.60	31.35	12.85	템퍼스 AI	59.1000
11811	TENB	인터넷소프트웨어 및 IT서비스	0.38	10.58	89.69	테너블 홀딩스	33.7250
11812	TENX	바이오	2.48	0.21	2.32	테낙스 테라퓨틱스	5.7410
11813	TER	반도체 및 반도체장비	3.53	5.41	26.66	테라다인	94.1850
11814	TERN		1.09	1.13	3.89	턴스 파머슈티컬스	4.2300
11815	TFIN		0.37	1.69	166.74	트라이엄프 파이낸셜	61.2600
11816	TFSL	금융서비스	0.29	1.96	46.05	TFS 파이낸셜	13.2150
11817	TGL		63.22	0.06	0.02	트레저 글로벌	1.1097
11818	TGTX	바이오	0.24	23.90	146.93	TG 테라퓨틱스	35.8500
